myAUC,avg_diff,power,cluster,gene
0.727,0.695890659224,0.454,41,Pdcl
0.727,0.678875639368,0.454,41,Naa16
0.727,0.502048391122,0.454,41,Tcf20
0.727,0.500723508997,0.454,41,H2afz
0.727,0.49630377883,0.454,41,Sstr1
0.727,0.495753571865,0.454,41,Ttc39c
0.727,0.495470203047,0.454,41,Ruvbl1
0.727,0.491735867587,0.454,41,Lyrm1
0.727,0.477622427902,0.454,41,Dbr1
0.727,0.476219534768,0.454,41,Wdr73
0.727,0.462661876896,0.454,41,Abtb1
0.727,0.462015681825,0.454,41,Med25
0.727,0.454868620665,0.454,41,Inpp5k
0.727,0.446342774751,0.454,41,Bcl11a
0.727,0.444479368486,0.454,41,Mccc2
0.727,0.440226432649,0.454,41,Cacng3
0.727,0.430011789722,0.454,41,E2f6
0.727,0.422013286352,0.454,41,Jdp2
0.727,0.419552617046,0.454,41,Ufsp1
0.727,0.415282942105,0.454,41,Irf2bp1
0.727,0.413665908889,0.454,41,Dgkq
0.727,0.412796736919,0.454,41,Fam222b
0.727,0.404278966517,0.454,41,Larp1
0.727,0.395320356388,0.454,41,Akt1
0.727,0.392229577905,0.454,41,Nfrkb
0.727,0.390630175115,0.454,41,Dusp15
0.727,0.380922072026,0.454,41,Tbc1d10b
0.727,0.343995785909,0.454,41,Pik3c2a
0.727,0.256162446528,0.454,41,Pcsk1n
0.726,1.07166855091,0.452,41,Cars
0.726,1.06864707374,0.452,41,Epn1
0.726,0.788332694047,0.452,41,Cdc23
0.726,0.685950362161,0.452,41,Txndc5
0.726,0.510152089444,0.452,41,Dbn1
0.726,0.50170602324,0.452,41,Srrm4
0.726,0.501220436988,0.452,41,Tmem107
0.726,0.493390415505,0.452,41,Smarcal1
0.726,0.489782704646,0.452,41,Fam220a
0.726,0.482805151222,0.452,41,Fam120c
0.726,0.473054706469,0.452,41,Ei24
0.726,0.471415782599,0.452,41,Kpna6
0.726,0.461732671246,0.452,41,Scai
0.726,0.451251598759,0.452,41,Rnaseh1
0.726,0.4338804625,0.452,41,Lzts3
0.726,0.425338096001,0.452,41,Rpl31
0.726,0.419059319872,0.452,41,Vwc2
0.726,0.417974865466,0.452,41,Usp40
0.726,0.41330330519,0.452,41,Ppargc1b
0.726,0.411168074713,0.452,41,Rhot2
0.726,0.40524678739,0.452,41,Tet3
0.726,0.397891690464,0.452,41,Arih2
0.726,0.394133428917,0.452,41,Mettl21a
0.726,0.393652226135,0.452,41,Zfp280c
0.726,0.38720096565,0.452,41,Map4k2
0.726,0.387145540603,0.452,41,Dcaf15
0.726,0.384403748391,0.452,41,Lrrc47
0.726,0.38149302281,0.452,41,mt-Tp
0.726,0.38011256161,0.452,41,Sgpp1
0.726,0.379203356639,0.452,41,Phf12
0.726,0.367764862908,0.452,41,Kdm5d
0.726,0.360652793562,0.452,41,Mbd1
0.726,0.307648754713,0.452,41,3110035E14Rik
0.725,0.935982422321,0.45,41,Cnr1
0.725,0.818160668603,0.45,41,Atxn7l1
0.725,0.81082375503,0.45,41,2810001G20Rik
0.725,0.79742720726,0.45,41,Map3k12
0.725,0.77708987943,0.45,41,Isyna1
0.725,0.714308146782,0.45,41,Atg10
0.725,0.702643346388,0.45,41,Selrc1
0.725,0.694478839494,0.45,41,Vps9d1
0.725,0.682753471823,0.45,41,Larp4
0.725,0.671196662582,0.45,41,Bmpr2
0.725,0.500358700572,0.45,41,Ugcg
0.725,0.474151048549,0.45,41,Inip
0.725,0.469608586412,0.45,41,Grik1
0.725,0.468860244094,0.45,41,Gfra2
0.725,0.464365525529,0.45,41,Taf6
0.725,0.452656563941,0.45,41,Adprhl2
0.725,0.44994982363,0.45,41,B630005N14Rik
0.725,0.442761265053,0.45,41,4930453N24Rik
0.725,0.438228055037,0.45,41,Atf6b
0.725,0.42945890524,0.45,41,Asphd1
0.725,0.418398305936,0.45,41,Exog
0.725,0.408870194998,0.45,41,Prr3
0.725,0.403721466734,0.45,41,Gdap2
0.725,0.395920845754,0.45,41,Zc4h2
0.725,0.394859933451,0.45,41,Gorab
0.725,0.390255812577,0.45,41,Spopl
0.725,0.383826986981,0.45,41,E130311K13Rik
0.725,0.380787140706,0.45,41,Senp3
0.725,0.37194787777,0.45,41,Ahctf1
0.725,0.369926520681,0.45,41,Dnajc14
0.725,0.36094880255,0.45,41,Nup214
0.725,0.308696040174,0.45,41,Ano6
0.725,0.303227876213,0.45,41,Rhoq
0.725,0.275614639108,0.45,41,Rgma
0.724,1.22826281176,0.448,41,Pyroxd1
0.724,1.06139779394,0.448,41,Ube2j2
0.724,0.816775580674,0.448,41,Mrps27
0.724,0.79050590299,0.448,41,Zfp639
0.724,0.717072512189,0.448,41,Syt3
0.724,0.713053305135,0.448,41,Rapgef2
0.724,0.704360949578,0.448,41,Med27
0.724,0.668218930383,0.448,41,Rab11fip4
0.724,0.506927187121,0.448,41,D430019H16Rik
0.724,0.483231290382,0.448,41,Ss18l1
0.724,0.479224035876,0.448,41,Ube2m
0.724,0.456566449353,0.448,41,Mrpl37
0.724,0.453835293024,0.448,41,Ccdc101
0.724,0.441781708704,0.448,41,Lyst
0.724,0.425158286962,0.448,41,Tmem41a
0.724,0.421524803753,0.448,41,Ubr7
0.724,0.414993172245,0.448,41,Akap5
0.724,0.412280536827,0.448,41,D6Wsu163e
0.724,0.411059092388,0.448,41,Atpaf2
0.724,0.406447779233,0.448,41,Ccdc61
0.724,0.405224457516,0.448,41,Rbm11
0.724,0.402147234353,0.448,41,Mthfsd
0.724,0.396842502398,0.448,41,Arhgap1
0.724,0.395817254144,0.448,41,Bbs7
0.724,0.389652316122,0.448,41,Gm20721
0.724,0.385781522055,0.448,41,Snhg11
0.724,0.385184303891,0.448,41,Ifngr2
0.724,0.383985315334,0.448,41,Sfxn4
0.724,0.382325970904,0.448,41,Mtor
0.724,0.379855276239,0.448,41,Lrp6
0.724,0.379484131174,0.448,41,Tada3
0.724,0.374732795293,0.448,41,Arfgef2
0.724,0.367000989705,0.448,41,Ncl
0.724,0.363659051889,0.448,41,Ppcdc
0.724,0.357715096108,0.448,41,Trim8
0.724,0.355443751588,0.448,41,Cry1
0.724,0.348264035526,0.448,41,0610030E20Rik
0.724,0.340671572989,0.448,41,Bai1
0.724,0.326647268104,0.448,41,Tmem110
0.723,1.11521312731,0.446,41,Lrrtm3
0.723,0.937912035314,0.446,41,Oprl1
0.723,0.796797409737,0.446,41,Mtg1
0.723,0.770995328816,0.446,41,Ipmk
0.723,0.700464157668,0.446,41,Tsr1
0.723,0.618408811235,0.446,41,Caskin1
0.723,0.466634552763,0.446,41,Inpp4a
0.723,0.458749989712,0.446,41,AI597479
0.723,0.453147847093,0.446,41,St7
0.723,0.452764693881,0.446,41,D230025D16Rik
0.723,0.440149173145,0.446,41,Ubap2
0.723,0.438652508054,0.446,41,Kat2a
0.723,0.43014817015,0.446,41,Ireb2
0.723,0.426478126156,0.446,41,Bbs2
0.723,0.424608397581,0.446,41,Ing3
0.723,0.423116882131,0.446,41,Cyb5d2
0.723,0.417290149742,0.446,41,BC016423
0.723,0.41563926418,0.446,41,Agfg1
0.723,0.411593975539,0.446,41,Ube2v2
0.723,0.407227284675,0.446,41,Otud5
0.723,0.404639184528,0.446,41,Cdh4
0.723,0.402800913756,0.446,41,Rrp7a
0.723,0.395896781384,0.446,41,Gm26782
0.723,0.393409828586,0.446,41,Arhgef17
0.723,0.384419859011,0.446,41,Med24
0.723,0.37454786498,0.446,41,Tsen2
0.723,0.365197613626,0.446,41,Chchd5
0.723,0.361656829602,0.446,41,Enox2
0.723,0.343489953544,0.446,41,Galk1
0.723,0.290222519779,0.446,41,Rgl2
0.723,0.275626532926,0.446,41,Trib2
0.722,1.21081699865,0.444,41,Abce1
0.722,1.06320902576,0.444,41,Adcy2
0.722,0.928896332768,0.444,41,Ube2q2
0.722,0.908658057399,0.444,41,Slc5a3
0.722,0.854391485975,0.444,41,Nek7
0.722,0.801389556326,0.444,41,Rpusd1
0.722,0.773959198226,0.444,41,Snhg1
0.722,0.741129291126,0.444,41,5830418K08Rik
0.722,0.74030150764,0.444,41,Cntln
0.722,0.646552541096,0.444,41,Dcaf17
0.722,0.615627362754,0.444,41,Ikbkb
0.722,0.469100155258,0.444,41,F8a
0.722,0.46338900784,0.444,41,S100pbp
0.722,0.446507593417,0.444,41,Fam122a
0.722,0.444799832508,0.444,41,Mgat4a
0.722,0.438421094475,0.444,41,Acot8
0.722,0.43658016421,0.444,41,Cbx4
0.722,0.433021821489,0.444,41,Abca5
0.722,0.417141930864,0.444,41,Mfsd5
0.722,0.412782655118,0.444,41,Rps6kl1
0.722,0.395265767398,0.444,41,Agap2
0.722,0.386587910963,0.444,41,Wdr92
0.722,0.380620745909,0.444,41,Coa5
0.722,0.377276549788,0.444,41,Utp18
0.722,0.374387051691,0.444,41,Qrich1
0.722,0.374140842682,0.444,41,Avl9
0.722,0.357795101006,0.444,41,Cdpf1
0.722,0.351042726721,0.444,41,Mcm3ap
0.722,0.33868470953,0.444,41,Rlf
0.722,0.337603035246,0.444,41,Zfp90
0.722,0.337239640278,0.444,41,Flcn
0.722,0.329730315282,0.444,41,Mier3
0.722,0.317359476536,0.444,41,Whamm
0.722,0.300158696058,0.444,41,Extl3
0.722,0.279592196481,0.444,41,Snap25
0.722,0.243308477697,0.444,41,Hp1bp3
0.722,0.24039204479,0.444,41,Kcnip3
0.721,1.00711650933,0.442,41,Iars2
0.721,0.716016916308,0.442,41,Pcsk1
0.721,0.651647620026,0.442,41,Rasa2
0.721,0.644044796513,0.442,41,Csmd3
0.721,0.465056515989,0.442,41,Mpi
0.721,0.437812242682,0.442,41,Zfp251
0.721,0.421958872784,0.442,41,Mbtps1
0.721,0.413138001184,0.442,41,Fastk
0.721,0.412807462029,0.442,41,Kcnj9
0.721,0.401478142856,0.442,41,Ankrd6
0.721,0.398482781595,0.442,41,Dpf1
0.721,0.369486763047,0.442,41,Pex26
0.721,0.365884220277,0.442,41,N4bp2
0.721,0.363589149171,0.442,41,Dgat1
0.721,0.362427401223,0.442,41,Magohb
0.721,0.359302518974,0.442,41,Tet1
0.721,0.352080355403,0.442,41,Phf6
0.721,0.351665640635,0.442,41,Fbxo18
0.721,0.348545667239,0.442,41,Mvb12a
0.721,0.346221158498,0.442,41,Commd5
0.721,0.33888874792,0.442,41,Enah
0.721,0.313502189681,0.442,41,Tspan7
0.721,0.295834041899,0.442,41,Cpeb2
0.721,0.294773403773,0.442,41,Lbr
0.72,0.689406097574,0.44,41,1500009L16Rik
0.72,0.676532577203,0.44,41,Rars2
0.72,0.456917287822,0.44,41,Scn9a
0.72,0.452006888656,0.44,41,Gabrb2
0.72,0.448462048934,0.44,41,Gne
0.72,0.444061580594,0.44,41,Acot9
0.72,0.435844527273,0.44,41,Sf3b4
0.72,0.434624154719,0.44,41,Zmym1
0.72,0.426077948651,0.44,41,Aagab
0.72,0.425775709993,0.44,41,Kcnk2
0.72,0.424883326318,0.44,41,2310035C23Rik
0.72,0.424097401169,0.44,41,Parva
0.72,0.401705460159,0.44,41,Zfr2
0.72,0.399537285772,0.44,41,Zfp445
0.72,0.390729886781,0.44,41,Ipo4
0.72,0.385880964328,0.44,41,Cln5
0.72,0.378619572528,0.44,41,Jhdm1d
0.72,0.374603129118,0.44,41,Hnrnpa3
0.72,0.365705470683,0.44,41,Megf8
0.72,0.360545915426,0.44,41,Ehbp1l1
0.72,0.356885818807,0.44,41,Asnsd1
0.72,0.339438768709,0.44,41,Larp1b
0.72,0.338654439582,0.44,41,Chst12
0.72,0.32754035839,0.44,41,Abca3
0.72,0.323491013827,0.44,41,Cpsf1
0.72,0.315499520708,0.44,41,Chst10
0.72,0.313238819907,0.44,41,Mfsd11
0.72,0.305659625451,0.44,41,Slc38a9
0.72,0.24951843308,0.44,41,Uqcrh
0.72,0.237230703382,0.44,41,Igf1r
0.719,1.04156835478,0.438,41,Helz
0.719,0.75497241338,0.438,41,Ipo9
0.719,0.64641720505,0.438,41,Tmem176a
0.719,0.630732888329,0.438,41,Cnot3
0.719,0.620676091299,0.438,41,Zbed6
0.719,0.442702849664,0.438,41,Lman2l
0.719,0.433002667665,0.438,41,Dpm1
0.719,0.428635874781,0.438,41,Cog8
0.719,0.420198552575,0.438,41,Cox10
0.719,0.412910541626,0.438,41,4833424O15Rik
0.719,0.411354694371,0.438,41,Prkca
0.719,0.407540756719,0.438,41,Terf1
0.719,0.407251489586,0.438,41,Rnd3
0.719,0.400828591591,0.438,41,Pim2
0.719,0.400534217141,0.438,41,Gon4l
0.719,0.390741803997,0.438,41,Nudt21
0.719,0.38772667015,0.438,41,2700097O09Rik
0.719,0.37862475291,0.438,41,Plxnc1
0.719,0.369152312889,0.438,41,Stk3
0.719,0.367564050965,0.438,41,Rbms3
0.719,0.364739731581,0.438,41,Mterfd3
0.719,0.36298561082,0.438,41,Pelo
0.719,0.360675861329,0.438,41,Rps6kc1
0.719,0.344628904902,0.438,41,Tubgcp2
0.719,0.340664462584,0.438,41,Golph3
0.719,0.338465942119,0.438,41,Slc25a28
0.719,0.334207409946,0.438,41,Ext2
0.719,0.330670682743,0.438,41,Tyw5
0.719,0.328895263778,0.438,41,Edc4
0.719,0.324652988346,0.438,41,Ppie
0.719,0.320792444183,0.438,41,Cox7b
0.719,0.317974313524,0.438,41,Smg7
0.719,0.31371276496,0.438,41,Kdm5c
0.719,0.307846095249,0.438,41,Asun
0.719,0.281269737375,0.438,41,Bmpr1a
0.719,0.245527733248,0.438,41,Lxn
0.718,0.726743000486,0.436,41,Pgls
0.718,0.646405916715,0.436,41,Slc25a19
0.718,0.469081739241,0.436,41,Rab26
0.718,0.454792327691,0.436,41,Wbscr17
0.718,0.453629618119,0.436,41,Lrrc3b
0.718,0.394271188038,0.436,41,Tmem68
0.718,0.384171462018,0.436,41,Dpp8
0.718,0.377232150743,0.436,41,Kdm2a
0.718,0.374145146671,0.436,41,Rcan3
0.718,0.365384825334,0.436,41,Trpc5
0.718,0.361715037093,0.436,41,Slc35c2
0.718,0.361485006057,0.436,41,Tbc1d24
0.718,0.360455698608,0.436,41,Ccs
0.718,0.357892042469,0.436,41,Fbxo33
0.718,0.355747158359,0.436,41,C2cd5
0.718,0.352950864556,0.436,41,Hecw1
0.718,0.348857713769,0.436,41,Smim4
0.718,0.348081538154,0.436,41,Xpot
0.718,0.345471154158,0.436,41,Rprd1a
0.718,0.345412013264,0.436,41,TMEM185B
0.718,0.343543435564,0.436,41,Nsdhl
0.718,0.337244207118,0.436,41,Mios
0.718,0.336841708916,0.436,41,Sugp1
0.718,0.336819304377,0.436,41,Camk1d
0.718,0.336187054409,0.436,41,Osgepl1
0.718,0.333866064257,0.436,41,Rpl7
0.718,0.326896318159,0.436,41,Brap
0.718,0.317491575502,0.436,41,Nf2
0.718,0.299342989957,0.436,41,Gnptab
0.718,0.299248537344,0.436,41,Irf2bpl
0.718,0.2862753242,0.436,41,Sp3
0.717,1.12148389236,0.434,41,Cep350
0.717,0.735164364409,0.434,41,Trappc2
0.717,0.639621954386,0.434,41,Gnpat
0.717,0.635958749248,0.434,41,Pla2g12a
0.717,0.635838131323,0.434,41,Usp9x
0.717,0.535180928835,0.434,41,Ptprg
0.717,0.416379898203,0.434,41,Gtf3c3
0.717,0.414450292104,0.434,41,Ppm1m
0.717,0.412842389944,0.434,41,Tmem106c
0.717,0.411182715748,0.434,41,Pfkl
0.717,0.402166564782,0.434,41,Zc3h14
0.717,0.401661740677,0.434,41,Hgsnat
0.717,0.395509790242,0.434,41,Nelfe
0.717,0.385473370856,0.434,41,Gpr101
0.717,0.384088451771,0.434,41,Trmt1l
0.717,0.378192173321,0.434,41,Cdc7
0.717,0.371520821947,0.434,41,Trim24
0.717,0.368577627174,0.434,41,Utp23
0.717,0.366696864375,0.434,41,2210018M11Rik
0.717,0.350957799229,0.434,41,Ankle2
0.717,0.34723185997,0.434,41,Mapk6
0.717,0.34467940064,0.434,41,Rbbp5
0.717,0.343639162191,0.434,41,Smg5
0.717,0.342151072658,0.434,41,Ppp1r8
0.717,0.341390765724,0.434,41,Ift88
0.717,0.338023804907,0.434,41,Snx19
0.717,0.333236398813,0.434,41,Gtpbp8
0.717,0.316648803905,0.434,41,Pnpt1
0.717,0.310880146772,0.434,41,Rmnd5a
0.717,0.309045142328,0.434,41,Dpy19l4
0.717,0.306097183438,0.434,41,Ppp1r12b
0.717,0.305509487365,0.434,41,Aqr
0.717,0.296508552265,0.434,41,Prpf4
0.717,0.289604497234,0.434,41,Esyt2
0.717,0.259045137994,0.434,41,Map4k5
0.716,0.675855297695,0.432,41,Rnf112
0.716,0.63468320819,0.432,41,Macrod2
0.716,0.595563540783,0.432,41,Suz12
0.716,0.458445777881,0.432,41,Ube2ql1
0.716,0.446489294109,0.432,41,Nudt10
0.716,0.429764740365,0.432,41,1810043G02Rik
0.716,0.423077696192,0.432,41,Seh1l
0.716,0.41795890607,0.432,41,Zc3hc1
0.716,0.399502297181,0.432,41,Trappc9
0.716,0.377061765859,0.432,41,Atp2b3
0.716,0.374891533788,0.432,41,Ak5
0.716,0.367903147759,0.432,41,Cdk5rap3
0.716,0.362685884124,0.432,41,Reps2
0.716,0.348260465265,0.432,41,Sgsm3
0.716,0.343931609379,0.432,41,Sphkap
0.716,0.334670846963,0.432,41,Dnajc28
0.716,0.309644385054,0.432,41,Slc30a5
0.716,0.299895697252,0.432,41,Psen1
0.716,0.299798178953,0.432,41,Rpf1
0.716,0.294877603067,0.432,41,Heatr6
0.716,0.285335355601,0.432,41,Nsmaf
0.716,0.283010502529,0.432,41,Sbf1
0.716,0.282525411147,0.432,41,Zfp386
0.716,0.269230466432,0.432,41,Gstk1
0.715,0.734786854419,0.43,41,Slc25a22
0.715,0.709171003681,0.43,41,Dtd2
0.715,0.695156002058,0.43,41,Tlk1
0.715,0.599552128386,0.43,41,Tbce
0.715,0.565870701756,0.43,41,Cwc25
0.715,0.447504654024,0.43,41,Gng4
0.715,0.429207317773,0.43,41,Cntnap4
0.715,0.414897313355,0.43,41,Pip4k2b
0.715,0.3916306864,0.43,41,Rab21
0.715,0.384793342761,0.43,41,Pes1
0.715,0.383443173167,0.43,41,Tigd2
0.715,0.377926925318,0.43,41,Rfng
0.715,0.376957999919,0.43,41,Gtf3c1
0.715,0.344440495901,0.43,41,Ets2
0.715,0.328903036232,0.43,41,Cnot1
0.715,0.325958587281,0.43,41,Cog6
0.715,0.311772189538,0.43,41,Dhx57
0.715,0.311713706476,0.43,41,Cox8a
0.715,0.3083389951,0.43,41,Grlf1
0.715,0.307948701828,0.43,41,Aldh5a1
0.715,0.288849692748,0.43,41,Kcnt1
0.715,0.286969768627,0.43,41,Cog3
0.715,0.284038196745,0.43,41,Chm
0.714,0.686885605661,0.428,41,Chrac1
0.714,0.600411717649,0.428,41,Stx18
0.714,0.580993147906,0.428,41,Ccng1
0.714,0.577409254933,0.428,41,Clint1
0.714,0.434456926749,0.428,41,Ttll1
0.714,0.433603261864,0.428,41,Rims3
0.714,0.419149255176,0.428,41,Madd
0.714,0.414349615531,0.428,41,Cnksr2
0.714,0.386684242623,0.428,41,Vps33a
0.714,0.383297884961,0.428,41,Vps72
0.714,0.378454485179,0.428,41,Rell2
0.714,0.375838768803,0.428,41,Lrrc73
0.714,0.370778616487,0.428,41,Tmem251
0.714,0.368360079372,0.428,41,Pdk2
0.714,0.364835770641,0.428,41,Rab35
0.714,0.360335644644,0.428,41,Rragd
0.714,0.357698462707,0.428,41,Ppp6c
0.714,0.35681349113,0.428,41,Stk11
0.714,0.354907645703,0.428,41,Snhg4
0.714,0.353669446373,0.428,41,D430041D05Rik
0.714,0.353246541446,0.428,41,Adam23
0.714,0.344322330823,0.428,41,Wdr13
0.714,0.339058060443,0.428,41,Fkrp
0.714,0.325148972991,0.428,41,Cmc2
0.714,0.322731792678,0.428,41,Pank1
0.714,0.319907486981,0.428,41,D030056L22Rik
0.714,0.309103362769,0.428,41,Arid1a
0.714,0.308944160049,0.428,41,Pigx
0.714,0.307596056076,0.428,41,Gatc
0.714,0.304499208686,0.428,41,Znrf1
0.714,0.285618886483,0.428,41,Rbm33
0.714,0.272813553173,0.428,41,Fer
0.714,0.268650311214,0.428,41,Pcca
0.713,0.938736712039,0.426,41,Srp68
0.713,0.810420579977,0.426,41,Cxxc4
0.713,0.682387456697,0.426,41,Gtf2h1
0.713,0.501870129317,0.426,41,B3galt2
0.713,0.404465037096,0.426,41,Lrrc59
0.713,0.40137864313,0.426,41,Thap4
0.713,0.389644924728,0.426,41,Pgs1
0.713,0.371006278834,0.426,41,2810006K23Rik
0.713,0.360430988527,0.426,41,Tbc1d17
0.713,0.359025854206,0.426,41,Sorcs1
0.713,0.345789653235,0.426,41,Gle1
0.713,0.317907150326,0.426,41,Mon2
0.713,0.310989114357,0.426,41,Eml5
0.713,0.309268219661,0.426,41,Klhl23
0.713,0.305414008676,0.426,41,Sigmar1
0.713,0.300892367748,0.426,41,Rngtt
0.713,0.297811068779,0.426,41,Ccny
0.713,0.296152701721,0.426,41,Exoc2
0.713,0.29445978432,0.426,41,Pigu
0.713,0.291872896047,0.426,41,Tars
0.713,0.290562102426,0.426,41,Uspl1
0.713,0.288013330044,0.426,41,Stk38
0.713,0.266704544831,0.426,41,Usp25
0.713,0.258675338934,0.426,41,Mad2l2
0.713,0.25583475122,0.426,41,Cep250
0.713,0.244810779955,0.426,41,Arsb
0.713,0.229956356492,0.426,41,Atf7ip
0.712,0.926091377397,0.424,41,Pdcd7
0.712,0.908849098674,0.424,41,Grin2b
0.712,0.714289968015,0.424,41,Gdap1l1
0.712,0.693019263824,0.424,41,Trim28
0.712,0.67623810225,0.424,41,Tmem135
0.712,0.604922219539,0.424,41,Rpl3
0.712,0.591525056326,0.424,41,Gmpr
0.712,0.590986747221,0.424,41,Rspry1
0.712,0.384640701315,0.424,41,Nudt18
0.712,0.382752315284,0.424,41,Ap3s2
0.712,0.382513926168,0.424,41,Wdyhv1
0.712,0.364188668263,0.424,41,Gart
0.712,0.354970418166,0.424,41,Rftn1
0.712,0.344580044239,0.424,41,Slc45a1
0.712,0.333509650111,0.424,41,2810008D09Rik
0.712,0.333276777996,0.424,41,Slc25a25
0.712,0.331253156027,0.424,41,Slmo1
0.712,0.324397505981,0.424,41,Phtf1
0.712,0.318884463799,0.424,41,BC023829
0.712,0.317938641115,0.424,41,Ppp6r3
0.712,0.307490975545,0.424,41,L3mbtl3
0.712,0.29487076969,0.424,41,Acad9
0.712,0.285820961136,0.424,41,Aptx
0.712,0.256705119219,0.424,41,Usp31
0.712,0.255913105849,0.424,41,Tubb2b
0.712,0.243164074823,0.424,41,Kat6b
0.712,0.227726089624,0.424,41,Cyth3
0.712,0.216702244911,0.424,41,Pygb
0.711,1.21129301836,0.422,41,Usp15
0.711,0.829705452184,0.422,41,Tox2
0.711,0.807901566726,0.422,41,Enc1
0.711,0.680241333468,0.422,41,Polr1c
0.711,0.677732773312,0.422,41,Tsen15
0.711,0.673377403068,0.422,41,Mrpl9
0.711,0.578195138076,0.422,41,Gfpt1
0.711,0.388142692487,0.422,41,Snrpa
0.711,0.372494436688,0.422,41,Gba2
0.711,0.363432354123,0.422,41,Zfp354c
0.711,0.358981508877,0.422,41,Ift57
0.711,0.358731071953,0.422,41,Tfcp2
0.711,0.343539670145,0.422,41,Slc2a3
0.711,0.337350803107,0.422,41,Zmym2
0.711,0.32932252746,0.422,41,Krt10
0.711,0.328936748801,0.422,41,Scap
0.711,0.303855255898,0.422,41,Rsl24d1
0.711,0.303538886404,0.422,41,Dgcr2
0.711,0.292464490308,0.422,41,Porcn
0.711,0.281094566305,0.422,41,Btaf1
0.711,0.27842150697,0.422,41,Zfp467
0.711,0.274471479566,0.422,41,Rev1
0.711,0.268701320626,0.422,41,Tmem80
0.711,0.255399068279,0.422,41,Erlin2
0.71,0.657866576699,0.42,41,Abhd17a
0.71,0.657640857758,0.42,41,Atg5
0.71,0.40854199206,0.42,41,Celf5
0.71,0.386487846331,0.42,41,H2afx
0.71,0.3741656393,0.42,41,Prkra
0.71,0.371032997558,0.42,41,Sec23a
0.71,0.349683271817,0.42,41,Tpra1
0.71,0.34828442874,0.42,41,Rrs1
0.71,0.344735448924,0.42,41,Ftsj1
0.71,0.341664427848,0.42,41,Tax1bp1
0.71,0.339816640949,0.42,41,Krt222
0.71,0.33817018838,0.42,41,Gtf2f2
0.71,0.331106258778,0.42,41,Fam117b
0.71,0.329968894618,0.42,41,Wnk3
0.71,0.327526098529,0.42,41,R3hcc1
0.71,0.324823371404,0.42,41,Cep57
0.71,0.323179527276,0.42,41,Dguok
0.71,0.320932279887,0.42,41,Ube2o
0.71,0.319534291112,0.42,41,2410002F23Rik
0.71,0.318541501559,0.42,41,Hsdl1
0.71,0.31786074387,0.42,41,Ints10
0.71,0.314397212857,0.42,41,Gosr1
0.71,0.310350450967,0.42,41,Dicer1
0.71,0.308043092545,0.42,41,Strn4
0.71,0.306455028892,0.42,41,Commd2
0.71,0.306071973405,0.42,41,Ranbp9
0.71,0.30536452841,0.42,41,Rbmx
0.71,0.293075900397,0.42,41,Prpf18
0.71,0.292787016592,0.42,41,Endog
0.71,0.269484802114,0.42,41,Me2
0.71,0.267450339057,0.42,41,AU040320
0.71,0.266137113974,0.42,41,Ankrd10
0.71,0.25997987748,0.42,41,Srsf1
0.71,0.252361447926,0.42,41,Dbp
0.71,0.23529065196,0.42,41,Hsbp1
0.71,0.220998542036,0.42,41,Sv2a
0.709,0.5530578852,0.418,41,Rab5a
0.709,0.530591341544,0.418,41,Tmcc2
0.709,0.376565855948,0.418,41,Wdr74
0.709,0.371925100299,0.418,41,Snrpf
0.709,0.359512217966,0.418,41,Wipf2
0.709,0.357805324352,0.418,41,L3mbtl2
0.709,0.357733560137,0.418,41,Rprd1b
0.709,0.35722659685,0.418,41,Tctex1d2
0.709,0.354546537698,0.418,41,Suds3
0.709,0.328221723515,0.418,41,Miat
0.709,0.32591807892,0.418,41,Kcnb1
0.709,0.306906833557,0.418,41,Clasrp
0.709,0.306039153669,0.418,41,Dip2c
0.709,0.304679605006,0.418,41,Twf2
0.709,0.300665943157,0.418,41,Clasp1
0.709,0.297027201563,0.418,41,Skil
0.709,0.295862402456,0.418,41,Tmem248
0.709,0.293489247373,0.418,41,Gopc
0.709,0.285509215545,0.418,41,Rbfa
0.709,0.283416884572,0.418,41,Nbeal1
0.709,0.266479933527,0.418,41,Zfpl1
0.709,0.255091914654,0.418,41,Cdk13
0.709,0.253235531284,0.418,41,Insig1
0.709,0.236915922529,0.418,41,Cep97
0.709,0.230658231426,0.418,41,Cd151
0.709,0.211732863083,0.418,41,Gpr62
0.709,0.207369746195,0.418,41,Sptlc1
0.708,0.954643743816,0.416,41,Farsb
0.708,0.936810479465,0.416,41,Erc2
0.708,0.72347048683,0.416,41,Efhd2
0.708,0.632084769434,0.416,41,Fez2
0.708,0.588574707098,0.416,41,Wasf1
0.708,0.567423852978,0.416,41,Nob1
0.708,0.557691690443,0.416,41,Rian
0.708,0.542239820322,0.416,41,Slc25a17
0.708,0.388270108175,0.416,41,Ccdc85a
0.708,0.377839987662,0.416,41,Loh12cr1
0.708,0.367377881147,0.416,41,Aida
0.708,0.338307702268,0.416,41,Slc25a1
0.708,0.33491079013,0.416,41,Nr1d2
0.708,0.324876109846,0.416,41,Mapk1ip1
0.708,0.311865046319,0.416,41,Cog7
0.708,0.309130756687,0.416,41,Abcf2
0.708,0.300823042161,0.416,41,Rasgrf2
0.708,0.295290223753,0.416,41,Dnajc30
0.708,0.294280603576,0.416,41,D10Wsu102e
0.708,0.293928262954,0.416,41,Tmem55a
0.708,0.293535242189,0.416,41,Vps39
0.708,0.281778748148,0.416,41,Id4
0.708,0.271777916257,0.416,41,Ap1g1
